Table S7E. Region-level continuous HSF relative-score metrics for the revised comparison universe.								
								
Region ID	Region class	Chromosome	Start	End	Width (bp)	Maximum HSF relative PWM score	Mean top-five HSF relative PWM score	Median per-model maximum HSF score
BG_LTR_like_10900	Strict non-ONSEN TE background	Chr4	6013355	6014162	808	0.850687959070173	0.840447644629319	0.821998704833225
BG_LTR_like_10913	Strict non-ONSEN TE background	Chr4	6034731	6036483	1753	0.997057323853935	0.988932592464256	0.939353543769407
BG_LTR_like_10916	Strict non-ONSEN TE background	Chr4	6098510	6099120	611	0.997057323853935	0.976940935512123	0.871445983409637
BG_LTR_like_10922	Strict non-ONSEN TE background	Chr4	6209999	6211623	1625	0.894990544126474	0.87763096374566	0.863565671999916
BG_LTR_like_10923	Strict non-ONSEN TE background	Chr4	6214120	6214614	495	0.87998285625761	0.859304177160983	0.834060389639474
BG_LTR_like_10938	Strict non-ONSEN TE background	Chr4	6410467	6410769	303	0.872374653766911	0.845624075791541	0.793940612292932
BG_LTR_like_10939	Strict non-ONSEN TE background	Chr4	6411366	6412015	650	0.997057323853935	0.975600647428775	0.840357059909088
BG_LTR_like_10950	Strict non-ONSEN TE background	Chr4	6503146	6503735	590	0.831862505176467	0.825625801139793	0.815190167789101
BG_LTR_like_10964	Strict non-ONSEN TE background	Chr4	6811671	6811903	233	0.866419913345284	0.835981663531494	0.777141142596493
BG_LTR_like_10965	Strict non-ONSEN TE background	Chr4	6885796	6886461	666	1	0.995345669961	0.875376997872064
BG_LTR_like_10966	Strict non-ONSEN TE background	Chr4	6992629	6994363	1735	0.957552433785568	0.907290946263398	0.860498321464885
BG_LTR_like_11001	Strict non-ONSEN TE background	Chr4	7089369	7089906	538	0.915456795435762	0.898399639916855	0.875315379512886
BG_LTR_like_11002	Strict non-ONSEN TE background	Chr4	7100266	7100538	273	0.78723289758202	0.763895412192664	0.712470270853285
BG_LTR_like_11003	Strict non-ONSEN TE background	Chr4	7178778	7179106	329	0.847498591611461	0.835999148961218	0.829239115320924
BG_LTR_like_11006	Strict non-ONSEN TE background	Chr4	7265942	7266266	325	0.815637881570816	0.805785997104818	0.785925182661726
BG_LTR_like_11007	Strict non-ONSEN TE background	Chr4	7279793	7280003	211	0.889299677309481	0.864603111640821	0.775501918501651
BG_LTR_like_11008	Strict non-ONSEN TE background	Chr4	7280004	7280500	497	0.920690443389928	0.900470729881327	0.840596488890216
BG_LTR_like_11009	Strict non-ONSEN TE background	Chr4	7303687	7304064	378	0.85669491617223	0.847463897893301	0.82443453405202
BG_LTR_like_11012	Strict non-ONSEN TE background	Chr4	7358395	7358606	212	0.892242353455546	0.882326411891271	0.814403445475016
BG_LTR_like_11013	Strict non-ONSEN TE background	Chr4	7556732	7557358	627	0.997057323853935	0.973558995897563	0.882487875768278
BG_LTR_like_11016	Strict non-ONSEN TE background	Chr4	7687714	7688589	876	0.874714283560792	0.866772752288039	0.83247783500195
BG_LTR_like_11062	Strict non-ONSEN TE background	Chr4	7759918	7760578	661	0.841273187159568	0.824713938916097	0.8086923269556
BG_LTR_like_11141	Strict non-ONSEN TE background	Chr4	8195395	8195616	222	0.892242353455546	0.861987012265189	0.813093496544248
BG_LTR_like_11211	Strict non-ONSEN TE background	Chr4	8395131	8395521	391	1	0.952276710067361	0.854831888439552
BG_LTR_like_11212	Strict non-ONSEN TE background	Chr4	8417120	8417325	206	0.876197298676884	0.836320137530645	0.805521035922182
BG_LTR_like_11213	Strict non-ONSEN TE background	Chr4	8447555	8447766	212	0.892242353455546	0.863332337053134	0.813540415894254
BG_LTR_like_11236	Strict non-ONSEN TE background	Chr4	8591243	8591624	382	0.947729284558774	0.928166308804983	0.83354675094171
BG_LTR_like_11237	Strict non-ONSEN TE background	Chr4	8607200	8607750	551	0.925362625658487	0.905156941644428	0.881919020868457
BG_LTR_like_11271	Strict non-ONSEN TE background	Chr4	8758669	8759402	734	0.851703611532647	0.834404555084217	0.800069420186661
BG_LTR_like_11272	Strict non-ONSEN TE background	Chr4	8786101	8786406	306	0.894357236270867	0.883661384471308	0.846236189481235
BG_LTR_like_11302	Strict non-ONSEN TE background	Chr4	9006666	9008164	1499	0.904728059674923	0.874682123386019	0.857920201086101
BG_LTR_like_11303	Strict non-ONSEN TE background	Chr4	9062901	9063215	315	0.907161828209175	0.877349655647688	0.822528199347657
BG_LTR_like_11304	Strict non-ONSEN TE background	Chr4	9079693	9079953	261	0.841202495286309	0.804978839875004	0.785335935488963
BG_LTR_like_11305	Strict non-ONSEN TE background	Chr4	9079968	9080333	366	0.869007315266229	0.832012723857307	0.792282444692863
BG_LTR_like_11347	Strict non-ONSEN TE background	Chr4	9330769	9331402	634	0.833379323276709	0.823678675550314	0.780695651711787
BG_LTR_like_11400	Strict non-ONSEN TE background	Chr4	9496123	9496399	277	0.840889728089625	0.783091078495873	0.74616145882638
BG_LTR_like_11401	Strict non-ONSEN TE background	Chr4	9498802	9499350	549	0.988279621516139	0.976565296359189	0.896136546918489
BG_LTR_like_11411	Strict non-ONSEN TE background	Chr4	9686958	9687356	399	0.911395603731751	0.871185324839346	0.820861020776446
BG_LTR_like_11483	Strict non-ONSEN TE background	Chr4	10102365	10102691	327	1	0.965717044042521	0.87432840331477
BG_LTR_like_11484	Strict non-ONSEN TE background	Chr4	10308926	10309531	606	0.876197298676884	0.855873540654174	0.82644074947357
BG_LTR_like_11560	Strict non-ONSEN TE background	Chr4	10530897	10531186	290	0.844337608750266	0.835524975725251	0.806927154675138
BG_LTR_like_11564	Strict non-ONSEN TE background	Chr4	10747964	10749188	1225	0.957552433785568	0.909777085320514	0.864841544085586
BG_LTR_like_11565	Strict non-ONSEN TE background	Chr4	10754828	10755989	1162	0.911395603731751	0.896086656960325	0.859459137036077
BG_LTR_like_11570	Strict non-ONSEN TE background	Chr4	10755990	10756775	786	0.952560003824068	0.929111495607345	0.867582772984509
BG_LTR_like_11653	Strict non-ONSEN TE background	Chr4	10920962	10921345	384	0.881125175404366	0.855027202786801	0.830636321684344
BG_LTR_like_11693	Strict non-ONSEN TE background	Chr4	11378694	11379651	958	0.997057323853935	0.976961724105954	0.899654111182828
BG_LTR_like_11700	Strict non-ONSEN TE background	Chr4	11689201	11689867	667	0.883921890485864	0.862311668670736	0.840096942870022
BG_LTR_like_11723	Strict non-ONSEN TE background	Chr4	11901479	11901833	355	0.87998285625761	0.85232846136219	0.814161569280609
BG_LTR_like_11791	Strict non-ONSEN TE background	Chr4	12751593	12752065	473	0.923633119535993	0.897540422704228	0.84411876190818
BG_LTR_like_12027	Strict non-ONSEN TE background	Chr4	13624507	13624767	261	0.978131699864756	0.953091305139997	0.914281524173713
BG_LTR_like_12142	Strict non-ONSEN TE background	Chr4	14305236	14305545	310	0.748766564282805	0.730646604233471	0.701527049459818
BG_LTR_like_12180	Strict non-ONSEN TE background	Chr4	14582016	14582605	590	0.951567413453945	0.908821625385539	0.871560614574281
BG_LTR_like_12195	Strict non-ONSEN TE background	Chr4	14919473	14919775	303	0.835686587752703	0.82672823136337	0.7641886523581
BG_LTR_like_12256	Strict non-ONSEN TE background	Chr4	15459070	15459665	596	0.988279621516139	0.976565296359189	0.868819724955652
BG_LTR_like_12369	Strict non-ONSEN TE background	Chr4	16279978	16280331	354	0.777699779987428	0.752999688132081	0.715632176967446
BG_LTR_like_12578	Strict non-ONSEN TE background	Chr5	21120	21431	312	0.834220140823964	0.817418737063193	0.761399386748648
BG_LTR_like_12926	Strict non-ONSEN TE background	Chr5	2510626	2511099	474	0.853339856262937	0.829906270854779	0.791544710773329
BG_LTR_like_12984	Strict non-ONSEN TE background	Chr5	3250318	3250709	392	0.939862901282221	0.918521072627984	0.890625370263792
BG_LTR_like_13108	Strict non-ONSEN TE background	Chr5	4386923	4387148	226	0.872010921028257	0.837296624861523	0.797863405038961
BG_LTR_like_13614	Strict non-ONSEN TE background	Chr5	6762055	6762327	273	0.889299677309481	0.881362069290776	0.860293603933194
BG_LTR_like_13644	Strict non-ONSEN TE background	Chr5	7018393	7018731	339	0.861615784538552	0.831999123426682	0.794730748603663
BG_LTR_like_13735	Strict non-ONSEN TE background	Chr5	7866169	7866576	408	0.882549816981468	0.842528163323955	0.760901335459951
BG_LTR_like_13758	Strict non-ONSEN TE background	Chr5	8081562	8081823	262	0.877148587339202	0.843692968770171	0.74923966503548
BG_LTR_like_13759	Strict non-ONSEN TE background	Chr5	8155764	8156685	922	0.874932740033522	0.861848381201417	0.828389807482492
BG_LTR_like_13767	Strict non-ONSEN TE background	Chr5	8365238	8365472	235	0.892242353455546	0.858916180671428	0.81441476883304
BG_LTR_like_13768	Strict non-ONSEN TE background	Chr5	8400296	8400681	386	0.877148587339202	0.851016627716314	0.785297276775559
BG_LTR_like_13782	Strict non-ONSEN TE background	Chr5	8549545	8551167	1623	0.957552433785568	0.908909412507857	0.858357775168133
BG_LTR_like_13783	Strict non-ONSEN TE background	Chr5	8690714	8691021	308	0.925362625658487	0.91518281937656	0.855565625424391
BG_LTR_like_13798	Strict non-ONSEN TE background	Chr5	8833576	8834068	493	0.908452927585686	0.888788094220353	0.794950305823774
BG_LTR_like_13799	Strict non-ONSEN TE background	Chr5	8834099	8834441	343	0.83997163801432	0.830269701002148	0.780767311988212
BG_LTR_like_13800	Strict non-ONSEN TE background	Chr5	8861770	8862113	344	0.876470759800685	0.868050132574284	0.84448388084812
BG_LTR_like_13805	Strict non-ONSEN TE background	Chr5	8956320	8956987	668	0.923633119535993	0.898240724699191	0.87116728105698
BG_LTR_like_13827	Strict non-ONSEN TE background	Chr5	9084954	9085193	240	0.812946842669819	0.803947774175599	0.747874893580135
BG_LTR_like_13828	Strict non-ONSEN TE background	Chr5	9089986	9090215	230	0.865549061520462	0.822480292007157	0.771973366390121
BG_LTR_like_13856	Strict non-ONSEN TE background	Chr5	9219046	9219318	273	0.844249292271501	0.811575637339514	0.781665488690559
BG_LTR_like_13857	Strict non-ONSEN TE background	Chr5	9220188	9220796	609	0.908452927585686	0.901372242246394	0.875094514177361
BG_LTR_like_13858	Strict non-ONSEN TE background	Chr5	9232850	9234036	1187	1	0.940886479298756	0.874498818345977
BG_LTR_like_13866	Strict non-ONSEN TE background	Chr5	9348229	9348429	201	0.834029856388228	0.815790316975708	0.742457514374965
BG_LTR_like_13867	Strict non-ONSEN TE background	Chr5	9368533	9368813	281	0.938823665407958	0.874625885471131	0.81739102202427
BG_LTR_like_13870	Strict non-ONSEN TE background	Chr5	9386075	9386446	372	0.838615218074424	0.822010246310649	0.777450033041584
BG_LTR_like_13922	Strict non-ONSEN TE background	Chr5	9889607	9890097	491	0.856487351505556	0.841020707463052	0.806215331844316
BG_LTR_like_13923	Strict non-ONSEN TE background	Chr5	9956859	9957640	782	0.894357236270867	0.888085286217683	0.860538389390468
BG_LTR_like_13926	Strict non-ONSEN TE background	Chr5	9981877	9983228	1352	0.885104824637416	0.866323814639556	0.843050758422385
BG_LTR_like_13927	Strict non-ONSEN TE background	Chr5	10018689	10019252	564	0.918839519473981	0.913792618762111	0.861980342808791
BG_LTR_like_13928	Strict non-ONSEN TE background	Chr5	10019253	10020233	981	0.915952518386825	0.898380896489759	0.857634138604462
BG_LTR_like_13929	Strict non-ONSEN TE background	Chr5	10073522	10073766	245	0.858114556122365	0.853024177072442	0.81731928757937
BG_LTR_like_13930	Strict non-ONSEN TE background	Chr5	10081896	10083076	1181	0.929928486048225	0.922678397100332	0.89866776121945
BG_LTR_like_13933	Strict non-ONSEN TE background	Chr5	10087599	10088749	1151	0.892242353455546	0.884010428619428	0.849922242645545
BG_LTR_like_13938	Strict non-ONSEN TE background	Chr5	10243091	10244901	1811	0.923633119535993	0.911253593562194	0.8868553921288
BG_LTR_like_13939	Strict non-ONSEN TE background	Chr5	10249177	10249402	226	0.835686587752703	0.826934788354134	0.776624387550014
BG_LTR_like_13940	Strict non-ONSEN TE background	Chr5	10253658	10255324	1667	0.923633119535993	0.909029661232543	0.85768137811001
BG_LTR_like_13941	Strict non-ONSEN TE background	Chr5	10286541	10286846	306	1	0.953213376124307	0.891463652219699
BG_LTR_like_13942	Strict non-ONSEN TE background	Chr5	10315640	10315905	266	0.916030719040699	0.866660696150063	0.808125860338293
BG_LTR_like_13943	Strict non-ONSEN TE background	Chr5	10339978	10340243	266	0.916030719040699	0.866660696150063	0.808125860338293
BG_LTR_like_13944	Strict non-ONSEN TE background	Chr5	10385823	10386708	886	0.908452927585686	0.893904859582615	0.856030895453896
BG_LTR_like_13947	Strict non-ONSEN TE background	Chr5	10487931	10488192	262	0.844797336385744	0.811658033049327	0.796011881806372
BG_LTR_like_13948	Strict non-ONSEN TE background	Chr5	10489851	10490380	530	0.83997163801432	0.806941890835744	0.766218396073773
BG_LTR_like_13949	Strict non-ONSEN TE background	Chr5	10494982	10495297	316	0.811198319174869	0.795939081491041	0.767465921949917
BG_LTR_like_13950	Strict non-ONSEN TE background	Chr5	10564020	10564413	394	0.840052186587512	0.82595524114638	0.803385721845955
BG_LTR_like_13951	Strict non-ONSEN TE background	Chr5	10581547	10582595	1049	0.892242353455546	0.886056783629552	0.833546908121759
BG_LTR_like_13952	Strict non-ONSEN TE background	Chr5	10586819	10587541	723	0.889299677309481	0.873804276822646	0.836290963153548
BG_LTR_like_13953	Strict non-ONSEN TE background	Chr5	10587542	10588998	1457	0.892351665316562	0.885539597793967	0.841240711879039
BG_LTR_like_13954	Strict non-ONSEN TE background	Chr5	10592124	10592471	348	0.923633119535993	0.903868383251977	0.855581878280781
BG_LTR_like_13957	Strict non-ONSEN TE background	Chr5	10630921	10631176	256	0.835152364936496	0.820716598151486	0.803821548805523
BG_LTR_like_13958	Strict non-ONSEN TE background	Chr5	10632241	10633944	1704	0.957552433785568	0.931419765627496	0.880569383884998
BG_LTR_like_13961	Strict non-ONSEN TE background	Chr5	10643460	10643877	418	0.863342624406677	0.847801714549417	0.833683922975101
BG_LTR_like_13962	Strict non-ONSEN TE background	Chr5	10673354	10673606	253	0.903990605677575	0.86167201204307	0.816737581171882
BG_LTR_like_13963	Strict non-ONSEN TE background	Chr5	10676976	10677430	455	1	0.965717044042521	0.87432840331477
BG_LTR_like_13964	Strict non-ONSEN TE background	Chr5	10724493	10725611	1119	1	0.995345669961	0.911800793817553
BG_LTR_like_13965	Strict non-ONSEN TE background	Chr5	10728092	10730056	1965	0.988279621516139	0.976565296359189	0.940862432442288
BG_LTR_like_13966	Strict non-ONSEN TE background	Chr5	10730418	10731974	1557	0.920690443389928	0.909091636533977	0.84910620939149
BG_LTR_like_13967	Strict non-ONSEN TE background	Chr5	10732806	10733362	557	0.925362625658487	0.902546472411274	0.85156080055688
BG_LTR_like_13968	Strict non-ONSEN TE background	Chr5	10737021	10738756	1736	0.882549816981468	0.863638082234537	0.840581297588554
BG_LTR_like_13969	Strict non-ONSEN TE background	Chr5	10740792	10741015	224	0.84910161767358	0.809870280040236	0.742434217112071
BG_LTR_like_13970	Strict non-ONSEN TE background	Chr5	10741016	10742725	1710	0.925362625658487	0.902916604826146	0.861017539568895
BG_LTR_like_13971	Strict non-ONSEN TE background	Chr5	10763180	10764242	1063	0.889299677309481	0.872541704924042	0.814562866606232
BG_LTR_like_13972	Strict non-ONSEN TE background	Chr5	10776813	10778565	1753	0.94429483225512	0.908121256412142	0.854105496622754
BG_LTR_like_13973	Strict non-ONSEN TE background	Chr5	10812729	10812999	271	0.890271456576561	0.855756958923398	0.833056631604741
BG_LTR_like_13974	Strict non-ONSEN TE background	Chr5	10888927	10889285	359	0.877148587339202	0.854715824912031	0.816719230993032
BG_LTR_like_13977	Strict non-ONSEN TE background	Chr5	10908581	10909787	1207	1	0.917195778572862	0.867700658785683
BG_LTR_like_13980	Strict non-ONSEN TE background	Chr5	10914461	10915057	597	1	0.937425650859856	0.843894412972972
BG_LTR_like_13999	Strict non-ONSEN TE background	Chr5	10933823	10934730	908	1	0.958378017703753	0.872105557234297
BG_LTR_like_14004	Strict non-ONSEN TE background	Chr5	10935728	10936195	468	0.889299677309481	0.880947827974933	0.865057468329731
BG_LTR_like_14005	Strict non-ONSEN TE background	Chr5	10938377	10939556	1180	1	0.928950218830385	0.863647242982241
BG_LTR_like_14006	Strict non-ONSEN TE background	Chr5	10968106	10968816	711	0.947729284558774	0.922953085031314	0.824796465295541
BG_LTR_like_14015	Strict non-ONSEN TE background	Chr5	11026531	11026973	443	0.832100092946023	0.807652493495161	0.779603580211078
BG_LTR_like_14018	Strict non-ONSEN TE background	Chr5	11062527	11064256	1730	0.920133049071526	0.898143357452017	0.874107473274848
BG_LTR_like_14019	Strict non-ONSEN TE background	Chr5	11065344	11066529	1186	0.920690443389928	0.908119529688097	0.836801432059655
BG_LTR_like_14020	Strict non-ONSEN TE background	Chr5	11071977	11073970	1994	0.957552433785568	0.895437124535975	0.848725571589887
BG_LTR_like_14025	Strict non-ONSEN TE background	Chr5	11076521	11078225	1705	1	0.953718201470868	0.869585726027484
BG_LTR_like_14026	Strict non-ONSEN TE background	Chr5	11081827	11083547	1721	0.901548316704525	0.872458075964263	0.839502831160357
BG_LTR_like_14027	Strict non-ONSEN TE background	Chr5	11099206	11100322	1117	0.947729284558774	0.925967158038389	0.826410466554069
BG_LTR_like_14030	Strict non-ONSEN TE background	Chr5	11102708	11104361	1654	0.978131699864756	0.966861384570967	0.914641201414746
BG_LTR_like_14031	Strict non-ONSEN TE background	Chr5	11136817	11138261	1445	0.978131699864756	0.963251957371718	0.928191901699496
BG_LTR_like_14032	Strict non-ONSEN TE background	Chr5	11158266	11159457	1192	0.920690443389928	0.904696745701792	0.862400071598256
BG_LTR_like_14035	Strict non-ONSEN TE background	Chr5	11175205	11175913	709	0.953230354341334	0.911788957816687	0.88334065118869
BG_LTR_like_14038	Strict non-ONSEN TE background	Chr5	11175919	11177253	1335	0.906780813378805	0.896171839989134	0.859918262349608
BG_LTR_like_14039	Strict non-ONSEN TE background	Chr5	11177255	11178305	1051	0.957552433785568	0.921542039164362	0.849900141989603
BG_LTR_like_14040	Strict non-ONSEN TE background	Chr5	11178306	11178731	426	0.882418598624774	0.851680607201383	0.814005353044047
BG_LTR_like_14041	Strict non-ONSEN TE background	Chr5	11182635	11183046	412	0.882418598624774	0.851680607201383	0.814005353044047
BG_LTR_like_14044	Strict non-ONSEN TE background	Chr5	11183047	11184521	1475	0.934310940015733	0.925874760016595	0.899627914084423
BG_LTR_like_14045	Strict non-ONSEN TE background	Chr5	11192674	11193130	457	0.903208981207187	0.897664819548804	0.880390699935889
BG_LTR_like_14046	Strict non-ONSEN TE background	Chr5	11194850	11195536	687	1	0.945669093224479	0.887680995838576
BG_LTR_like_14047	Strict non-ONSEN TE background	Chr5	11197050	11198434	1385	1	0.911342729893381	0.870002810202232
BG_LTR_like_14048	Strict non-ONSEN TE background	Chr5	11203512	11205075	1564	0.920690443389928	0.908119529688097	0.878301539086506
BG_LTR_like_14049	Strict non-ONSEN TE background	Chr5	11205076	11205399	324	0.835686587752703	0.824681115185232	0.779942794871273
BG_LTR_like_14050	Strict non-ONSEN TE background	Chr5	11205402	11206723	1322	0.997057323853935	0.978730598383572	0.901060323075033
BG_LTR_like_14051	Strict non-ONSEN TE background	Chr5	11223323	11223641	319	0.877148587339202	0.861756442643513	0.79152534292354
BG_LTR_like_14054	Strict non-ONSEN TE background	Chr5	11228553	11228758	206	0.820490724440214	0.811179093401038	0.787181006146829
BG_LTR_like_14055	Strict non-ONSEN TE background	Chr5	11286590	11286895	306	0.894990544126474	0.866619080452707	0.797041873533848
BG_LTR_like_14056	Strict non-ONSEN TE background	Chr5	11286896	11287403	508	0.957552433785568	0.932122385478068	0.907798535848017
BG_LTR_like_14059	Strict non-ONSEN TE background	Chr5	11288814	11290081	1268	0.935303530385856	0.912710218855097	0.893649745227422
BG_LTR_like_14060	Strict non-ONSEN TE background	Chr5	11293246	11294541	1296	0.997057323853935	0.984546913292977	0.916553290621668
BG_LTR_like_14063	Strict non-ONSEN TE background	Chr5	11305996	11306556	561	0.877599931150928	0.86791265046758	0.839635511063699
BG_LTR_like_14064	Strict non-ONSEN TE background	Chr5	11307798	11308811	1014	0.900777705854913	0.89405773273012	0.876469713605331
BG_LTR_like_14065	Strict non-ONSEN TE background	Chr5	11317410	11318632	1223	0.914982098538431	0.890820437195974	0.856053337910628
BG_LTR_like_14066	Strict non-ONSEN TE background	Chr5	11318990	11319685	696	0.894990544126474	0.862380158737163	0.785800541291051
BG_LTR_like_14067	Strict non-ONSEN TE background	Chr5	11319793	11320500	708	0.914982098538431	0.907305689766232	0.893040998781966
BG_LTR_like_14068	Strict non-ONSEN TE background	Chr5	11331867	11332427	561	0.881197659310315	0.875477128859081	0.823478085405891
BG_LTR_like_14071	Strict non-ONSEN TE background	Chr5	11352732	11353959	1228	0.988279621516139	0.976565296359189	0.940862432442288
BG_LTR_like_14074	Strict non-ONSEN TE background	Chr5	11356453	11356896	444	0.925362625658487	0.89584387884838	0.861242207474981
BG_LTR_like_14075	Strict non-ONSEN TE background	Chr5	11356897	11358042	1146	0.916449385805885	0.907175955758555	0.881270226714268
BG_LTR_like_14076	Strict non-ONSEN TE background	Chr5	11366627	11368037	1411	1	0.952986676949808	0.92303355743638
BG_LTR_like_14077	Strict non-ONSEN TE background	Chr5	11372113	11374027	1915	0.953230354341334	0.92204712077389	0.892825568107291
BG_LTR_like_14080	Strict non-ONSEN TE background	Chr5	11374456	11374925	470	0.892242353455546	0.868926954770079	0.842638400846802
BG_LTR_like_14081	Strict non-ONSEN TE background	Chr5	11375647	11376870	1224	0.914982098538431	0.891387290979655	0.844013753226694
BG_LTR_like_14082	Strict non-ONSEN TE background	Chr5	11387664	11388075	412	0.887672248178983	0.832195963477241	0.798580706824137
BG_LTR_like_14083	Strict non-ONSEN TE background	Chr5	11404158	11406110	1953	0.892351665316562	0.883618203737271	0.859491509751872
BG_LTR_like_14084	Strict non-ONSEN TE background	Chr5	11406111	11407330	1220	0.947729284558774	0.926038103298821	0.863232761516288
BG_LTR_like_14085	Strict non-ONSEN TE background	Chr5	11415811	11416056	246	0.843073085586197	0.833523991794588	0.762955689559821
BG_LTR_like_14086	Strict non-ONSEN TE background	Chr5	11417297	11418505	1209	1	1	0.937026699452928
BG_LTR_like_14089	Strict non-ONSEN TE background	Chr5	11422844	11423160	317	0.789696382099223	0.784397043816622	0.749864389175495
BG_LTR_like_14092	Strict non-ONSEN TE background	Chr5	11437945	11439269	1325	0.947729284558774	0.917247869765129	0.841761029354883
BG_LTR_like_14095	Strict non-ONSEN TE background	Chr5	11439476	11440674	1199	0.997057323853935	0.984546913292977	0.917068195963153
BG_LTR_like_14098	Strict non-ONSEN TE background	Chr5	11460347	11462097	1751	1	0.95264077572531	0.919068266833305
BG_LTR_like_14103	Strict non-ONSEN TE background	Chr5	11471596	11472024	429	0.892351665316562	0.88315352802908	0.825877678894568
BG_LTR_like_14104	Strict non-ONSEN TE background	Chr5	11472025	11472803	779	0.911395603731751	0.906962958935196	0.854737719888677
BG_LTR_like_14107	Strict non-ONSEN TE background	Chr5	11472804	11473371	568	0.875340792264493	0.856959084717821	0.812704632360776
BG_LTR_like_14108	Strict non-ONSEN TE background	Chr5	11477631	11479189	1559	1	0.954665668799222	0.903051537069631
BG_LTR_like_14109	Strict non-ONSEN TE background	Chr5	11479190	11479683	494	0.882834776877376	0.873874207760041	0.802496025506795
BG_LTR_like_14110	Strict non-ONSEN TE background	Chr5	11479684	11480162	479	0.894357236270867	0.891604300252205	0.874697561759321
BG_LTR_like_14111	Strict non-ONSEN TE background	Chr5	11482596	11482997	402	0.878867312703298	0.853051500056661	0.824925017467215
BG_LTR_like_14114	Strict non-ONSEN TE background	Chr5	11488424	11489630	1207	0.921946319348893	0.902967510000071	0.868920239906964
BG_LTR_like_14115	Strict non-ONSEN TE background	Chr5	11489633	11490402	770	0.876197298676884	0.840779998872068	0.8058489349407
BG_LTR_like_14128	Strict non-ONSEN TE background	Chr5	11521305	11521851	547	0.901770296225036	0.891581698534946	0.877241798823042
BG_LTR_like_14129	Strict non-ONSEN TE background	Chr5	11524318	11525034	717	0.876197298676884	0.857801314949691	0.812806389229904
BG_LTR_like_14130	Strict non-ONSEN TE background	Chr5	11562828	11563119	292	0.892351665316562	0.866847998330237	0.819931178180831
BG_LTR_like_14135	Strict non-ONSEN TE background	Chr5	11566348	11566661	314	0.84593904997758	0.828165803942442	0.797384676585867
BG_LTR_like_14136	Strict non-ONSEN TE background	Chr5	11566662	11567713	1052	0.997057323853935	0.985647468465601	0.925873662919845
BG_LTR_like_14137	Strict non-ONSEN TE background	Chr5	11572368	11573345	978	0.920690443389928	0.908799964478883	0.891346632412432
BG_LTR_like_14140	Strict non-ONSEN TE background	Chr5	11596628	11597809	1182	0.953230354341334	0.934824546223146	0.892975537622186
BG_LTR_like_14141	Strict non-ONSEN TE background	Chr5	11608734	11608961	228	0.926863519412771	0.891331117736513	0.797530473909811
BG_LTR_like_14142	Strict non-ONSEN TE background	Chr5	11608962	11610148	1187	0.961845487057053	0.94550305811742	0.892975537622186
BG_LTR_like_14143	Strict non-ONSEN TE background	Chr5	11610165	11610703	539	0.874306228705745	0.861806078550563	0.842101824269685
BG_LTR_like_14148	Strict non-ONSEN TE background	Chr5	11665794	11666073	280	0.914235463239975	0.878413011997026	0.791499796670949
BG_LTR_like_14149	Strict non-ONSEN TE background	Chr5	11666123	11667241	1119	0.920690443389928	0.902701531082576	0.829985111779266
BG_LTR_like_14150	Strict non-ONSEN TE background	Chr5	11684430	11684655	226	0.853842586224807	0.840055313852419	0.801167541975822
BG_LTR_like_14151	Strict non-ONSEN TE background	Chr5	11684825	11685146	322	0.925362625658487	0.898991460524554	0.838485596292553
BG_LTR_like_14152	Strict non-ONSEN TE background	Chr5	11685147	11685621	475	0.908452927585686	0.893961851561796	0.83297982374309
BG_LTR_like_14153	Strict non-ONSEN TE background	Chr5	11701014	11701538	525	0.872679811912855	0.830809370184152	0.803438519448513
BG_LTR_like_14156	Strict non-ONSEN TE background	Chr5	11741589	11742798	1210	0.957552433785568	0.908909412507857	0.849900141989603
BG_LTR_like_14157	Strict non-ONSEN TE background	Chr5	11753142	11753593	452	0.862768308928416	0.824941321641439	0.782382083998244
BG_LTR_like_14158	Strict non-ONSEN TE background	Chr5	11763872	11765766	1895	0.957552433785568	0.909987993829499	0.873653661162215
BG_LTR_like_14159	Strict non-ONSEN TE background	Chr5	11776774	11777536	763	0.925362625658487	0.906794899956433	0.874708598844366
BG_LTR_like_14160	Strict non-ONSEN TE background	Chr5	11776895	11777204	310	0.882549816981468	0.851141759294559	0.79714106176719
BG_LTR_like_14163	Strict non-ONSEN TE background	Chr5	11782971	11784600	1630	0.997057323853935	0.983378897137539	0.858357775168133
BG_LTR_like_14164	Strict non-ONSEN TE background	Chr5	11785117	11786670	1554	0.957552433785568	0.89110332094354	0.858535847587331
BG_LTR_like_14165	Strict non-ONSEN TE background	Chr5	11808470	11810264	1795	0.894422298553032	0.887626263798871	0.817175901816927
BG_LTR_like_14170	Strict non-ONSEN TE background	Chr5	11945567	11945906	340	0.873149185442374	0.85866462675671	0.830276691599782
BG_LTR_like_14171	Strict non-ONSEN TE background	Chr5	11972761	11974096	1336	0.892351665316562	0.886348181927035	0.844047613014821
BG_LTR_like_14172	Strict non-ONSEN TE background	Chr5	11975954	11976204	251	0.821432119018489	0.807950713298322	0.763696975880469
BG_LTR_like_14173	Strict non-ONSEN TE background	Chr5	11978374	11978634	261	0.957552433785568	0.909856989430269	0.821611011938314
BG_LTR_like_14174	Strict non-ONSEN TE background	Chr5	11978635	11980559	1925	0.938823665407958	0.907383308256289	0.874779828398939
BG_LTR_like_14179	Strict non-ONSEN TE background	Chr5	12020978	12021340	363	0.876197298676884	0.846896108458727	0.819668417606367
